id_principal,name,date_enacted,year_enacted
C2004A04547,National Residue Survey (Horticultural Products Export) Levy Act 1992,1992-12-24,1992
C2004A04546,National Residue Survey (Horticultural Products) Levy Act 1992,1992-12-24,1992
C2004A04548,National Residue Survey (Laying Chicken) Levy Act 1992,1992-12-24,1992
C2004A04549,National Residue Survey (Livestock Slaughter) Levy Act 1992,1992-12-24,1992
C2004A04550,National Residue Survey (Meat Chicken) Levy Act 1992,1992-12-24,1992
C2004A04551,National Residue Survey (Oilseeds) Levy Act 1992,1992-12-24,1992
C2004A04552,National Residue Survey (Wheat) Levy Act 1992,1992-12-24,1992
C2004A04533,Natural Resources Management (Financial Assistance) Act 1992,1992-12-24,1992
C2004A04419,Occupational Superannuation Standards Regulations Application Act 1992,1992-10-19,1992
C2004A04391,Pooled Development Funds Act 1992,1992-06-30,1992
C2004A04487,Qantas Sale Act 1992,1992-12-21,1992
C2004A04465,Radiocommunications Act 1992,1992-12-11,1992
C2004A04458,Radiocommunications (Transitional Provisions and Consequential Amendments) Act 1992,1992-12-11,1992
C2004A04339,Repatriation Institutions (Transfer) Act 1992,1992-06-17,1992
C2004A04531,Rural Adjustment Act 1992,1992-12-24,1992
C2004A04409,Sales Tax Amendment (Transitional) Act 1992,1992-09-30,1992
C2004A04405,Sales Tax Assessment Act 1992,1992-09-30,1992
C2004A04410,Sales Tax (Exemptions and Classifications) Act 1992,1992-09-30,1992
C2004A04407,Sales Tax Imposition (Customs) Act 1992,1992-09-30,1992
C2004A04406,Sales Tax Imposition (Excise) Act 1992,1992-09-30,1992
C2004A04408,Sales Tax Imposition (General) Act 1992,1992-09-30,1992
C2004A04439,Sales Tax Imposition (In Situ Pools) Act 1992,1992-12-11,1992
C2004A04525,Seafarers Rehabilitation and Compensation Act 1992,1992-12-24,1992
C2004A04522,Seafarers Rehabilitation and Compensation Levy Act 1992,1992-12-24,1992
C2004A04523,Seafarers Rehabilitation and Compensation Levy Collection Act 1992,1992-12-24,1992
C2004A04524,Seafarers Rehabilitation and Compensation (Transitional Provisions and Consequential Amendments) Act 1992,1992-12-24,1992
C2004A04463,Service and Execution of Process Act 1992,1992-12-11,1992
C2004A04457,Service and Execution of Process (Transitional Provisions and Consequential Amendments) Act 1992,1992-12-11,1992
C2004A04444,States Grants (General Purposes) Act 1992,1992-12-11,1992
C2004A04451,States Grants (Primary and Secondary Education Assistance) Act 1992,1992-12-11,1992
C2004A04402,Superannuation Guarantee (Administration) Act 1992,1992-08-21,1992
C2004A04384,Superannuation Guarantee Charge Act 1992,1992-06-30,1992
C2004A04333,Supply Act (No. 1) 1992-93,1992-06-05,1992
C2004A04334,Supply Act (No. 2) 1992-93,1992-06-05,1992
C2004A04417,Supply Act (No. 3) 1992-93,1992-10-17,1992
C2004A04418,Supply Act (No. 4) 1992-93,1992-10-17,1992
C2004A04332,Supply (Parliamentary Departments) Act 1992-93,1992-06-05,1992
C2004A04404,Swimming Pools Tax Refund Act 1992,1992-09-21,1992
C2004A04488,Tax Legislation Amendment Act 1992,1992-12-21,1992
C2004A04398,Telecommunications (Interception—Carriers) Act 1992,1992-07-09,1992
C2004A04363,Telecommunications (Public Mobile Licence Charge) Act 1992,1992-06-26,1992
C2004A04509,Tobacco Advertising Prohibition Act 1992,1992-12-24,1992
C2004A04443,Vocational Education and Training Funding Act 1992,1992-12-11,1992
C2004A04627,Appropriation Act (No. 1) 1993-94,1993-11-25,1993
C2004A04628,Appropriation Act (No. 2) 1993-94,1993-11-25,1993
C2004A04727,Appropriation Act (No. 3) 1993-94,1994-04-07,1994
C2004A04728,Appropriation Act (No. 4) 1993-94,1994-04-07,1994
C2004A04629,Appropriation (Parliamentary Departments) Act 1993-94,1993-11-25,1993
C2004A04729,Appropriation (Parliamentary Departments) Act (No. 2) 1993-94,1994-04-07,1994
C2004A04618,Australian Wool Research and Promotion Organisation Act 1993,1993-11-12,1993
C2004A04667,Childcare Rebate Act 1993,1993-12-24,1993
C2004A04643,CSL Sale Act 1993,1993-11-30,1993
C2004A04655,Domestic Meat Premises Charge Act 1993,1993-12-22,1993
C2004A04652,Financial Corporations (Transfer of Assets and Liabilities) Act 1993,1993-12-22,1993
C2004A04644,Forest Industries Research Export Charge Act 1993,1993-11-30,1993
C2004A04645,Forest Industries Research Import Charge Act 1993,1993-11-30,1993
C2004A04646,Forest Industries Research Levy Act 1993,1993-11-30,1993
C2004A04569,Great Barrier Reef Marine Park (Environmental Management Charge—Excise) Act 1993,1993-06-09,1993
C2004A04570,Great Barrier Reef Marine Park (Environmental Management Charge—General) Act 1993,1993-06-09,1993
C2004A04558,International Development Association (Further Payment) Act 1993,1993-05-27,1993
C2004A04632,Loan Act 1993,1993-11-25,1993
C2004A04593,Murray-Darling Basin Act 1993,1993-09-20,1993
C2004A04665,Native Title Act 1993,1993-12-24,1993
C2004A04589,Nuclear Safeguards (Producers of Uranium Ore Concentrates) Charge Act 1993,1993-09-20,1993
C2004A04686,Occupational Health and Safety (Maritime Industry) Act 1993,1994-01-18,1994
C2004A04672,Overseas Students Tuition Assurance Levy Act 1993,1993-12-24,1993
C2004A04597,Protection of the Sea (Imposition of Contributions to Oil Pollution Compensation Fund—Customs) Act 1993,1993-10-15,1993
C2004A04594,Protection of the Sea (Imposition of Contributions to Oil Pollution Compensation Fund—Excise) Act 1993,1993-10-15,1993
C2004A04595,Protection of the Sea (Imposition of Contributions to Oil Pollution Compensation Fund—General) Act 1993,1993-10-15,1993
C2004A04596,Protection of the Sea (Oil Pollution Compensation Fund) Act 1993,1993-10-15,1993
C2004A04565,Road Transport Charges (Australian Capital Territory) Act 1993,1993-05-27,1993
C2004A04685,Road Transport Reform (Vehicles and Traffic) Act 1993,1994-01-18,1994
C2004A04599,Sales Tax Assessment Amendment (Deficit Reduction) Act 1993,1993-10-19,1993
C2004A04603,Sales Tax (Customs) (Deficit Reduction) Act 1993,1993-10-27,1993
C2004A04606,Sales Tax (Customs) (Wine—Deficit Reduction) Act 1993,1993-10-27,1993
C2004A04604,Sales Tax (Excise) (Deficit Reduction) Act 1993,1993-10-27,1993
C2004A04607,Sales Tax (Excise) (Wine—Deficit Reduction) Act 1993,1993-10-27,1993
C2004A04605,Sales Tax (General) (Deficit Reduction) Act 1993,1993-10-27,1993
C2004A04608,Sales Tax (General) (Wine—Deficit Reduction) Act 1993,1993-10-27,1993
C2004A04598,Sales Tax (In Situ Pools) (Deficit Reduction) Act 1993,1993-10-19,1993
C2004A04609,Snowy Mountains Engineering Corporation Limited Sale Act 1993,1993-10-27,1993
C2004A04647,States Grants (General Purposes) Act 1993,1993-11-30,1993
C2004A04634,Superannuation (Financial Assistance Funding) Levy Act 1993,1993-11-30,1993
C2004A04633,Superannuation Industry (Supervision) Act 1993,1993-11-30,1993
C2004A04635,Superannuation (Resolution of Complaints) Act 1993,1993-11-30,1993
C2004A04636,Superannuation (Rolled-Over Benefits) Levy Act 1993,1993-11-30,1993
C2004A04577,Supply Act (No. 1) 1993-94,1993-06-09,1993
C2004A04578,Supply Act (No. 2) 1993-94,1993-06-09,1993
C2004A04579,Supply (Parliamentary Departments) Act 1993-94,1993-06-09,1993
C2004A04612,Taxation (Deficit Reduction) Act (No. 1) 1993,1993-10-27,1993
C2004A04610,Taxation (Deficit Reduction) Act (No. 2) 1993,1993-10-27,1993
C2004A04613,Taxation (Deficit Reduction) Act (No. 3) 1993,1993-10-27,1993
C2004A04619,Wool International Act 1993,1993-11-12,1993
C2004A04620,Wool Legislation (Repeals and Consequential Provisions) Act 1993,1993-11-12,1993
C2004A04817,AeroSpace Technologies of Australia Limited Sale Act 1994,1994-12-08,1994
C2004A04747,Agricultural and Veterinary Chemical Products (Collection of Interim Levy) Act 1994,1994-06-21,1994
C2004A04717,Agricultural and Veterinary Chemical Products (Collection of Levy) Act 1994,1994-03-15,1994
C2004A04749,Agricultural and Veterinary Chemical Products Interim Levy Imposition (Customs) Act 1994,1994-06-21,1994
C2004A04751,Agricultural and Veterinary Chemical Products Interim Levy Imposition (Excise) Act 1994,1994-06-21,1994
C2004A04750,Agricultural and Veterinary Chemical Products Interim Levy Imposition (General) Act 1994,1994-06-21,1994
C2004A04715,Agricultural and Veterinary Chemical Products Levy Imposition (Customs) Act 1994,1994-03-15,1994
C2004A04714,Agricultural and Veterinary Chemical Products Levy Imposition (Excise) Act 1994,1994-03-15,1994
C2004A04716,Agricultural and Veterinary Chemical Products Levy Imposition (General) Act 1994,1994-03-15,1994
C2004A04712,Agricultural and Veterinary Chemicals Act 1994,1994-03-15,1994
C2004A04723,Agricultural and Veterinary Chemicals Code Act 1994,1994-03-24,1994
C2004A04713,Agricultural and Veterinary Chemicals (Consequential Amendments) Act 1994,1994-03-15,1994
C2004A04818,ANL Guarantee Act 1994,1994-12-08,1994
C1994A00088,Appropriation Act (No. 1) 1994-95,1994-06-24,1994
C1994A00089,Appropriation Act (No. 2) 1994-95,1994-06-24,1994
C1995A00027,Appropriation Act (No. 3) 1994-95,1995-04-07,1995
C1995A00028,Appropriation Act (No. 4) 1994-95,1995-04-07,1995
C1994A00090,Appropriation (Parliamentary Departments) Act 1994-95,1994-06-24,1994
C1995A00026,Appropriation (Parliamentary Departments) Act (No. 2) 1994-95,1995-04-07,1995
C2004A04765,Australian Capital Territory Government Service (Consequential Provisions) Act 1994,1994-06-29,1994
C2004A04703,Australian Space Council Act 1994,1994-02-25,1994
C2004A04745,Banking (State Bank of South Australia and Other Matters) Act 1994,1994-06-09,1994
C2004A04759,Bounty (Fuel Ethanol) Act 1994,1994-06-23,1994
C2004A04702,Chemical Weapons (Prohibition) Act 1994,1994-02-25,1994
C2004A04849,Employment Services Act 1994,1994-12-19,1994
C2004A04784,Evidence and Procedure (New Zealand) Act 1994,1994-09-16,1994
C2004A04779,Financial Agreement Act 1994,1994-07-05,1994
C2004A04735,Foreign Evidence Act 1994,1994-04-09,1994
C2004A04719,Foreign Evidence (Transitional Provisions and Consequential Amendments) Act 1994,1994-03-15,1994
C2004A04852,Human Rights (Sexual Conduct) Act 1994,1994-12-19,1994
C2004A04853,Income Tax (Deficit Deferral) Act 1994,1994-12-19,1994
C2004A04844,Income Tax (Former Complying Superannuation Funds) Act 1994,1994-12-16,1994
C2004A04845,Income Tax (Former Non-resident Superannuation Funds) Act 1994,1994-12-16,1994
C2004A04833,Infrastructure Certificate Cancellation Tax Act 1994,1994-12-16,1994
C2004A04764,Loan Act 1994,1994-06-24,1994
C2004A04746,Moomba-Sydney Pipeline System Sale Act 1994,1994-06-10,1994
C2004A04780,National Debt Sinking Fund Repeal Act 1994,1994-07-05,1994
C2004A04799,National Environment Protection Council Act 1994,1994-10-18,1994
C2004A04694,Nursing Home Charge (Imposition) Act 1994,1994-02-10,1994
C2004A04704,Offshore Minerals Act 1994,1994-02-25,1994
C2004A04706,Offshore Minerals (Retention Licence Fees) Act 1994,1994-02-25,1994
C2004A04757,Petroleum (Submerged Lands) Fees Act 1994,1994-06-23,1994
C2004A04783,Plant Breeder's Rights Act 1994,1994-09-05,1994
C2004A04843,Royal Commission into the New South Wales Police Service (Access to Information) Act 1994,1994-12-16,1994
C2004A04828,Sales Tax (World Trade Organization Amendments) Act 1994,1994-12-13,1994
C2004A04795,States Grants (General Purposes) Act 1994,1994-09-27,1994
C2004A04835,Supported Accommodation Assistance Act 1994,1994-12-16,1994
C1994A00156,Trade Marks Act 1994,1994-12-13,1994
C2004A04708,Wet Tropics of Queensland World Heritage Area Conservation Act 1994,1994-03-15,1994
C2004A04797,Witness Protection Act 1994,1994-10-18,1994
C2004A04931,Air Services Act 1995,1995-06-30,1995
C2004A04947,Aircraft Noise Levy Act 1995,1995-09-05,1995
C2004A04948,Aircraft Noise Levy Collection Act 1995,1995-09-05,1995
C2004A04986,ANL Sale Act 1995,1995-12-05,1995
C2004A04877,Anzac Day Act 1995,1995-03-29,1995
C1995A00060,Appropriation Act (No. 1) 1995-96,1995-06-29,1995
C1995A00061,Appropriation Act (No. 2) 1995-96,1995-06-29,1995
C1995A00157,Appropriation Act (No. 3) 1995-96,1995-12-16,1995
C1995A00158,Appropriation Act (No. 4) 1995-96,1995-12-16,1995
C1995A00062,Appropriation (Parliamentary Departments) Act 1995-96,1995-06-29,1995
C1995A00159,Appropriation (Parliamentary Departments) Act (No. 2) 1995-96,1995-12-16,1995
C2004A04862,Asian Development Bank (Additional Subscription) Act 1995,1995-03-15,1995
C2004A04923,Cattle Transaction Levy Act 1995,1995-06-30,1995
C2004A04932,Civil Aviation Legislation Amendment Act 1995,1995-06-30,1995
C2004A04863,"Classification (Publications, Films and Computer Games) Act 1995",1995-03-15,1995
C2004A04946,Commonwealth Authorities (Australian Capital Territory Pay-roll Tax) Act 1995,1995-09-05,1995
C2004A05008,Commonwealth Bank Sale Act 1995,1995-12-16,1995
C2004A04938,Competition Policy Reform Act 1995,1995-07-20,1995
C2004A04868,Criminal Code Act 1995,1995-03-15,1995
C2004A04997,Customs Tariff Act 1995,1995-12-16,1995
C2004A04858,Evidence Act 1995,1995-02-23,1995
C2004A04980,Health and Other Services (Compensation) Act 1995,1995-11-14,1995
C2004A04981,Health and Other Services (Compensation) Care Charges Act 1995,1995-11-14,1995
C2004A05001,International Shipping (Australian-resident Seafarers) Grants Act 1995,1995-12-16,1995
C2004A04874,International War Crimes Tribunals Act 1995,1995-03-29,1995
C2004A04860,Life Insurance Act 1995,1995-02-23,1995
C2004A04901,Loan Act 1995,1995-06-21,1995
C2004A04936,Local Government (Financial Assistance) Act 1995,1995-07-01,1995
C2004A04917,Meat and Live-stock Industry Act 1995,1995-06-30,1995
C2004A04919,Meat and Live-stock Industry Legislation Repeal Act 1995,1995-06-30,1995
C2004A04926,National Residue Survey (Cattle Export) Levy Act 1995,1995-06-30,1995
C2004A04927,National Residue Survey (Cattle Transactions) Levy Act 1995,1995-06-30,1995
C2004A04910,Overseas Missions (Privileges and Immunities) Act 1995,1995-06-28,1995
C2004A04976,Ozone Protection (Licence Fees—Imports) Act 1995,1995-11-02,1995
C2004A04975,Ozone Protection (Licence Fees—Manufacture) Act 1995,1995-11-02,1995
C2004A04872,Prawn Boat Levy Act 1995,1995-03-28,1995
C2004A04871,Prawn Export Charge Act 1995,1995-03-28,1995
C2004A04870,Prawn Export Promotion Act 1995,1995-03-28,1995
C2004A04893,Private Health Insurance Complaints Levy Act 1995,1995-05-29,1995
C2004A04887,Road Transport Reform (Dangerous Goods) Act 1995,1995-04-12,1995
C2004A04905,Small Superannuation Accounts Act 1995,1995-06-23,1995
C2004A04984,Sydney Airport Curfew Act 1995,1995-11-22,1995
C2004A04969,Trade Marks Act 1995,1995-10-17,1995
C2004A04891,Weapons of Mass Destruction (Prevention of Proliferation) Act 1995,1995-05-29,1995
C2004A05061,Airports Act 1996,1996-10-09,1996
C2004A05062,Airports (Transitional) Act 1996,1996-10-09,1996
C1996A00065,Appropriation Act (No. 1) 1996-97,1996-11-28,1996
C1996A00066,Appropriation Act (No. 2) 1996-97,1996-11-28,1996
C1997A00035,Appropriation Act (No. 3) 1996-97,1997-04-17,1997
C1997A00036,Appropriation Act (No. 4) 1996-97,1997-04-17,1997
C1996A00067,Appropriation (Parliamentary Departments) Act 1996-97,1996-11-28,1996
C1997A00037,Appropriation (Parliamentary Departments) Act (No. 2) 1996-97,1997-04-17,1997
C2004A05056,Australian Animal Health Council (Live-stock Industries) Funding Act 1996,1996-10-25,1996
C2004A05069,Australian Law Reform Commission Act 1996,1996-10-09,1996
C2004A05060,"Australian Law Reform Commission (Repeal, Transitional and Miscellaneous) Act 1996",1996-10-09,1996
C2004A05102,CFM Sale Act 1996,1996-11-20,1996
C2004A05044,Housing Assistance Act 1996,1996-06-28,1996
C2004A05034,Housing Loans Insurance Corporation (Transfer of Assets and Abolition) Act 1996,1996-06-24,1996
C2004A05031,Loan Act 1996,1996-06-14,1996
C2004A05054,National Firearms Program Implementation Act 1996,1996-09-04,1996
C2004A05080,Payment of Tax Receipts (Victoria) Act 1996,1996-11-27,1996
C2004A05087,Shipping Grants Legislation Act 1996,1996-12-05,1996
C2004A05086,States Grants (Primary and Secondary Education Assistance) Act 1996,1996-12-05,1996
C1996A00010,Supply Act (No. 1) 1996-97,1996-06-14,1996
C1996A00011,Supply Act (No. 2) 1996-97,1996-06-14,1996
C1996A00012,Supply (Parliamentary Departments) Act 1996-97,1996-06-14,1996
C2004A05042,Sydney 2000 Games (Indicia and Images) Protection Act 1996,1996-06-28,1996
C2004A05206,Aged Care Act 1997,1997-07-07,1997
C2004A05208,Aged Care (Consequential Provisions) Act 1997,1997-07-07,1997
C2004A00040,Aged Care Income Testing Act 1997,1997-06-30,1997
C1997A00223,Aged Care (Transitional Provisions) Act 1997,NA,NA
C2004A05165,AIDC Sale Act 1997,1997-06-05,1997
C1997A00089,Appropriation Act (No. 1) 1997-98,1997-06-30,1997
C1997A00090,Appropriation Act (No. 2) 1997-98,1997-06-30,1997
C1998A00005,Appropriation Act (No. 3) 1997-98,1998-03-27,1998
C1998A00006,Appropriation Act (No. 4) 1997-98,1998-03-27,1998
C1997A00088,Appropriation (Parliamentary Departments) Act 1997-98,1997-06-30,1997
C1998A00007,Appropriation (Parliamentary Departments) Act (No. 2) 1997-98,1998-03-27,1998
C2004A05248,Auditor-General Act 1997,1997-10-24,1997
C2004A05150,Australian Communications Authority Act 1997,1997-04-24,1997
C2004A05295,Australian Meat and Live-stock Industry Act 1997,1997-12-17,1997
C2004A05296,Australian Meat and Live-stock Industry (Repeals and Consequential Provisions) Act 1997,1997-12-17,1997
C2004A05189,Australian National Railways Commission Sale Act 1997,1997-06-30,1997
C2004A05113,Bankruptcy (Estate Charges) Act 1997,1997-03-13,1997
C2004A05114,Bankruptcy (Registration Charges) Act 1997,1997-03-13,1997
C2004A05298,Buffalo Export Charge Act 1997,1997-12-17,1997
C2004A05299,Buffalo Slaughter Levy Act 1997,1997-12-17,1997
C2004A05300,Cattle (Exporters) Export Charge Act 1997,1997-12-17,1997
C2004A05301,Cattle (Producers) Export Charges Act 1997,1997-12-17,1997
C2004A05302,Cattle Transactions Levy Act 1997,1997-12-17,1997
C2004A05289,Child Care Payments Act 1997,1997-12-08,1997
